wl,lmax337,lmax356,lmax461,lmax541
546,0,0,0.081284526,0.967948393
547,0,0,0.081988639,0.957908986
548,0,0,0.081988639,0.946619412
549,0,0,0.081988639,0.933083653
550,0,0,0.081988639,0.905943195
551,0,0,0.081988639,0.890335143
552,0,0,0.080849617,0.872815313
553,0,0,0.080280157,0.851863954
554,0,0,0.078002214,0.832163791
555,0,0,0.078002214,0.804368925
556,0,0,0.076859843,0.782988497
557,0,0,0.07515481,0.760966007
558,0,0,0.074409296,0.739790339
559,0,0,0.072888942,0.710996368
560,0,0,0.072704263,0.692381741
561,0,0,0.071168384,0.67433715
562,0,0,0.070029464,0.654288175
563,0,0,0.069145846,0.641354348
564,0,0,0.067409763,0.622923902
565,0,0,0.066086163,0.608036111
566,0,0,0.064334555,0.591903297
567,0,0,0.064334555,0.571819338
568,0,0,0.062743476,0.552272488
569,0,0,0.062056612,0.536060445
570,0,0,0.061746007,0.510869837
571,0,0,0.060348129,0.493111292
572,0,0,0.060348129,0.473302061
573,0,0,0.060348129,0.455247179
574,0,0,0.058819151,0.437376479
575,0,0,0.058639748,0.420220895
576,0,0,0.058639748,0.404575801
577,0,0,0.056361805,0.390021387
578,0,0,0.056361805,0.376336431
579,0,0,0.055528213,0.363518875
580,0,0,0.053635153,0.349465557
581,0,0,0.053450474,0.336344463
582,0,0,0.05187837,0.323824271
583,0,0,0.050666897,0.31338975
584,0,0,0.050618596,0.302090915
585,0,0,0.048388954,0.291729449
586,0,0,0.048388954,0.28079486
587,0,0,0.046680573,0.269665801
588,0,0,0.04554155,0.259423692
589,0,0,0.045139519,0.248063121
590,0,0,0.043833068,0.239788353
591,0,0,0.043061678,0.230326183
592,0,0,0.041921032,0.220689093
593,0,0,0.040416204,0.212484293
594,0,0,0.039660339,0.206111014
595,0,0,0.038707721,0.198994837
596,0,0,0.0375688,0.19326259
597,0,0,0.036999238,0.186990147
598,0,0,0.034721295,0.179580721
599,0,0,0.034151835,0.174074841
600,0,0,0.033012914,0.166710688
601,0,0,0.031873892,0.161410598
602,0,0,0.030734971,0.15500645
603,0,0,0.029026488,0.148749441
604,0,0,0.028132521,0.141795837
605,0,0,0.026748545,0.13756379
606,0,0,0.026179085,0.131534178
607,0,0,0.025040063,0.126172351
608,0,0,0.024052944,0.1222068
609,0,0,0.023331681,0.117767936
610,0,0,0.022451514,0.112986433
611,0,0,0.021053738,0.109748346
612,0,0,0.020960486,0.106321962
613,0,0,0.019345256,0.103279374
614,0,0,0.019345256,0.10076731
615,0,0,0.018050981,0.097000964
616,0,0,0.017067313,0.094393825
617,0,0,0.016497852,0.091688628
618,0,0,0.01643565,0.088554053
619,0,0,0.01617507,0.08618316
620,0,0,0.015220828,0.082806269
621,0,0,0.01478937,0.080199233
622,0,0,0.014558115,0.077592198
623,0,0,0.013080907,0.075564766
624,0,0,0.012542477,0.072129637
625,0,0,0.012649479,0.069770988
626,0,0,0.011941936,0.06778348
627,0,0,0.01135692,0.064556814
628,0,0,0.010233473,0.062857719
629,0,0,0.008894328,0.059815131
630,0,0,0.008525021,0.057388984
631,0,0,0.008340373,0.055468974
632,0,0,0,0.053840362
633,0,0,0,0.051233223
634,0,0,0,0.049819351
635,0,0,0,0.047356471
636,0,0,0,0.045730842
637,0,0,0,0.044169728
638,0,0,0,0.042866159
639,0,0,0,0.041737407
640,0,0,0,0.039418682
641,0,0,0,0.037679664
642,0,0,0,0.037072381
643,0,0,0,0.035768812
644,0,0,0,0.033621817
645,0,0,0,0.03304211
646,0,0,0,0.031833718
647,0,0,0,0.029975033
648,0,0,0,0.028671464
649,0,0,0,0.027824952
650,0,0,0,0.027223843
651,0,0,0,0.025506227
652,0,0,0,0.02492652
653,0,0,0,0.023767208
654,0,0,0,0.023730372
655,0,0,0,0.022028087
656,0,0,0,0.022028087
657,0,0,0,0.020997497
658,0,0,0,0.019709362
659,0,0,0,0.019709362
660,0,0,0,0.01940572
661,0,0,0,0.018549947
662,0,0,0,0.01911741
663,0,0,0,0.017813841
664,0,0,0,0.017691191
665,0,0,0,0.016945824
666,0,0,0,0.016231222
667,0,0,0,0.015498202
668,0,0,0,0.01477434
669,0,0,0,0
670,0,0,0,0
671,0,0,0,0
672,0,0,0,0
673,0,0,0,0
674,0,0,0,0
675,0,0,0,0
676,0,0,0,0
677,0,0,0,0
678,0,0,0,0
679,0,0,0,0
680,0,0,0,0
681,0,0,0,0
682,0,0,0,0
683,0,0,0,0
684,0,0,0,0
685,0,0,0,0
686,0,0,0,0
687,0,0,0,0
688,0,0,0,0
689,0,0,0,0
690,0,0,0,0
691,0,0,0,0
692,0,0,0,0
693,0,0,0,0
694,0,0,0,0
695,0,0,0,0
696,0,0,0,0
697,0,0,0,0
698,0,0,0,0
699,0,0,0,0
700,0,0,0,0
